Outlet_ID,hist_mean_monthly,hist_median_monthly,hist_max_monthly,hist_std_monthly,hist_cv,hist_p90_monthly,hist_p75_monthly,hist_months_active,censoring_indicator,sales_trend_slope,holiday_uplift_ratio,avg_jan_sales,jan_ratio,Distributor_ID,dist_jan_seasonality,total_gaussian_poi_score,total_gravity_poi_score,total_exp_poi_score,total_poi_count,poi_count_bus_stop,poi_count_school,poi_count_market,poi_count_hospital,poi_count_restaurant,poi_count_supermarket,competitor_count,competitor_density_score,market_isolation_score,Province,Outlet_Type,Outlet_Type_Convenience,Outlet_Type_Eatery,Outlet_Type_Grocery,Outlet_Type_Kade,Outlet_Type_Pharmacy,Outlet_Type_Supermarket,Province_Central,Province_North-Western,Province_Southern,Province_Western
OUT_00244,90.74770833333334,85.96000000000001,185.13,31.514383561038752,0.3472747041201362,137.103,105.965,48,0,0.22723675640468818,1.01157717258805,8.247115384615386,0.5,DIST_C_01,1.309,3.3468908469847003,0.001326530584591,3.7429379703689687,5.0,3.0,1.0,1.0,0.0,4.0,0.0,5.0,0.3856890826737776,0.3327283587257116,Central,Grocery,False,False,True,False,False,False,True,False,False,False
OUT_00245,301.0045833333333,297.78499999999997,482.63,78.2716047792321,0.2600345945315853,397.336,361.1825,48,0,-0.024790490664357293,0.8631026950684195,28.543777777777777,0.5,DIST_C_02,1.3043,3.4561141053555886,0.0013866405930926,3.5942366772524705,10.0,2.0,1.0,0.0,1.0,1.0,1.0,5.0,0.3637228802142215,0.1718882042373745,Central,Supermarket,False,False,False,False,False,True,True,False,False,False
OUT_00246,255.44562499999998,244.475,436.35,68.1368263256275,0.2667371043274963,348.647,292.0225,48,0,-0.26835703430308916,1.1234790423687775,23.389607843137256,0.5,DIST_C_03,1.2356,2.301077758604856,0.0008636209081637,5.421639545466425,12.0,3.0,1.0,2.0,0.0,4.0,0.0,3.0,1.1773816934440993,0.3527458662407963,Central,Kade,False,False,False,True,False,False,True,False,False,False
OUT_00247,82.03875000000001,76.50999999999999,170.44,29.428360009901006,0.35871292541513616,123.128,94.16,48,0,0.7965718627876671,1.367442776392386,7.396037735849057,0.5,DIST_NW_01,1.335,5.214017082953125,0.0021108255737705,1.2355838438896036,4.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,0.7801637118248479,0.2922180545989132,North-Western,Pharmacy,False,False,False,False,True,False,False,True,False,False
OUT_00248,161.491875,158.185,231.71,37.75121362886401,0.2337654054042286,214.75300000000001,185.475,48,0,0.5306583803734239,1.0457957497248396,13.861724137931034,0.5,DIST_NW_02,1.2842,3.6536825611326194,0.0025351420933413,0.7698749906618483,8.0,0.0,1.0,3.0,0.0,2.0,2.0,5.0,1.198846541607151,0.3440868681760898,North-Western,Kade,False,False,False,True,False,False,False,True,False,False
OUT_00249,178.04208333333335,164.75,314.43,48.76369559757887,0.27388859243060343,242.70200000000006,215.0775,48,0,0.29654798089448375,1.1874165429505625,14.93469387755102,0.5,DIST_S_01,1.3184,4.845851889642464,0.0005069775435963,4.940798457168009,8.0,3.0,4.0,1.0,0.0,3.0,0.0,4.0,0.1231082575911701,0.1558632844457025,Southern,Grocery,False,False,True,False,False,False,False,False,True,False
OUT_00250,690.5241666666667,670.38,1158.41,157.7143959731106,0.22839808305976828,885.8890000000001,775.8175,48,0,-1.2479689535388807,1.2166246446301903,61.00630769230769,0.5,DIST_S_02,1.3121,0.734107476985945,0.0002386021730802,2.355786900126503,7.0,2.0,0.0,0.0,0.0,3.0,1.0,4.0,0.3715632867789994,0.1219218079830518,Southern,Kade,False,False,False,True,False,False,False,False,True,False
OUT_00251,63.89958333333333,58.97,124.08,25.109278098567582,0.392949011382196,99.18800000000003,79.31,48,0,0.454719930525401,1.0058680000802187,5.84037037037037,0.5,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,False,False,False,False,False
OUT_00252,257.823125,249.90499999999997,421.38,62.52239902137712,0.24250112949091404,340.13599999999997,300.02250000000004,48,0,1.140444528875376,1.1199995575645403,20.56,0.5,DIST_W_02,1.3353,15.680522962378063,0.0001898660194752,2.4128370624984896,11.0,2.0,1.0,1.0,0.0,3.0,1.0,6.0,1.3861146562951818,0.2238261715943711,Western,Pharmacy,False,False,False,False,True,False,False,False,False,True
OUT_00253,117.10770833333333,113.65,187.46,34.02830144000496,0.29057268666847613,163.24099999999999,145.63,48,0,-0.40517422926617663,1.142809302553551,9.965660377358489,0.5,DIST_W_03,1.2764,18.313164637246494,0.0036117468565754,1.0005139019164206,11.0,3.0,1.0,0.0,1.0,1.0,0.0,5.0,0.0883682568074949,0.0680128344115744,Western,Eatery,False,True,False,False,False,False,False,False,False,True
OUT_00254,85.89708333333334,77.14500000000001,194.55,29.28297137567587,0.34090763317352685,120.46600000000001,98.885,48,0,0.006813938341293145,1.0504172041525563,7.840612244897959,0.5,DIST_C_01,1.309,3.641013177662337,0.0016387225081695,2.875084458591827,8.0,1.0,4.0,2.0,0.0,2.0,0.0,3.0,0.7915493142585486,0.0466921126264105,Central,Kade,False,False,False,True,False,False,True,False,False,False
OUT_00255,136.47270833333332,131.70499999999998,223.23,42.36728031683218,0.31044507604663707,195.97600000000003,169.815,48,0,0.09771982197133848,1.353314507742984,12.007833333333334,0.5,DIST_C_02,1.3043,11.987413283809785,0.0064623833910808,2.1497530622433514,9.0,1.0,0.0,1.0,0.0,4.0,0.0,6.0,0.1010418031066138,0.1139803840253414,Central,Pharmacy,False,False,False,False,True,False,True,False,False,False
OUT_00256,128.47229166666668,125.365,232.22,38.782168541279184,0.30187185141760475,181.62000000000003,151.8125,48,0,-0.2052958098132893,1.25077890319772,11.967959183673472,0.5,DIST_C_03,1.2356,10.230083312822291,0.0012573032787716,1.8697282145053995,11.0,2.0,0.0,1.0,0.0,2.0,0.0,8.0,0.8254393069312775,0.1838565340049494,Central,Kade,False,False,False,True,False,False,True,False,False,False
OUT_00257,128.34958333333333,124.29,280.65,44.07089573501457,0.3433660989810867,174.65200000000002,148.28500000000003,48,0,-0.7801313504125077,1.122968813101135,13.978297872340425,0.5,DIST_NW_01,1.335,5.292783683065992,0.0010630801944209,0.1972455741246631,11.0,1.0,0.0,0.0,1.0,5.0,1.0,2.0,0.4733761778727319,0.1087502269088792,North-Western,Eatery,False,True,False,False,False,False,False,True,False,False
OUT_00258,64.93583333333333,61.025,147.95000000000002,24.269457456816518,0.3737452221831785,91.98900000000002,74.19,48,0,0.1713113330438547,1.0973790327310091,6.486440677966102,0.5,DIST_NW_02,1.2842,8.262989264072518,0.0014799718142863,6.800357611757513,6.0,0.0,3.0,1.0,0.0,4.0,1.0,2.0,0.1073620420333927,0.1288298902993105,North-Western,Pharmacy,False,False,False,False,True,False,False,True,False,False
OUT_00259,129.93333333333334,123.13499999999999,230.68,43.271529794775475,0.3330287054497856,197.07100000000005,151.63750000000002,48,0,-0.40232088580113223,0.9645065509572225,15.957272727272729,0.5,DIST_S_01,1.3184,6.881048496512996,0.0015497780857737,0.6320965364481872,8.0,2.0,0.0,1.0,1.0,4.0,0.0,2.0,0.3206135117121154,0.4070936555812773,Southern,Pharmacy,False,False,False,False,True,False,False,False,True,False
OUT_00260,216.71625000000003,223.9,334.68,57.82351504380616,0.26681670176466304,290.3810000000001,251.8225,48,0,-0.13170321320017514,0.868203164172931,21.93695652173913,0.5,DIST_S_02,1.3121,0.5422594018073861,0.0009877085252692,2.018365812786049,10.0,4.0,0.0,0.0,0.0,3.0,0.0,4.0,0.5727028609917462,0.0601216052609414,Southern,Supermarket,False,False,False,False,False,True,False,False,True,False
OUT_00261,237.17791666666668,226.145,482.47,76.9012020756097,0.32423424219417435,335.47300000000007,272.8025,48,0,0.30114198871037334,1.235874264885151,21.73764705882353,0.5,DIST_W_01,1.1554,5.369985275783786,0.0010519025026064,3.51498741680998,11.0,2.0,0.0,1.0,0.0,1.0,1.0,6.0,0.7535400871280755,0.2597213226656694,Western,Pharmacy,False,False,False,False,True,False,False,False,False,True
OUT_00262,126.88520833333332,122.52,193.89000000000001,39.23985913120133,0.30925479531165206,179.62300000000002,159.5825,48,0,-0.541944745983502,0.9236989862489549,11.5744,0.5,DIST_W_02,1.3353,11.100923094238947,0.0023947425777791,7.643398461332512,12.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.4179757967897386,0.0398728619602732,Western,Kade,False,False,False,True,False,False,False,False,False,True
OUT_00263,258.68395833333335,237.01999999999998,405.51,80.73913427296061,0.3121149637308483,373.66600000000005,325.0725,48,0,-0.2461425314806821,1.1123501567941436,23.1,0.5,DIST_W_03,1.2764,19.10902919351418,0.0023136894345026,1.013203223531652,11.0,1.0,1.0,4.0,0.0,2.0,3.0,8.0,1.7222027716124897,0.2459818253718945,Western,Grocery,False,False,True,False,False,False,False,False,False,True
OUT_00264,185.40145833333335,182.47,315.06,48.41505884908051,0.2611363431782454,246.289,221.0975,48,0,-0.1962315458098177,1.0228590126075066,17.014655172413793,0.5,DIST_C_01,1.309,0.8888878366287051,0.0011398427070278,3.5060436130138264,8.0,5.0,0.0,1.0,0.0,1.0,1.0,6.0,0.3662178990766985,0.0872888482017987,Central,Kade,False,False,False,True,False,False,True,False,False,False
OUT_00265,195.73416666666665,186.79,311.78000000000003,52.53814986065023,0.26841583539230623,272.714,223.785,48,0,0.5747655232305657,1.5231299383897803,17.41796296296296,0.5,DIST_C_02,1.3043,0.5859781439631561,0.0022916212536145,2.8856524260065584,8.0,4.0,0.0,1.0,1.0,1.0,1.0,5.0,0.3524755857038485,0.3104110140181921,Central,Kade,False,False,False,True,False,False,True,False,False,False
OUT_00266,307.645,302.1,537.6,79.46498399201414,0.25830091173922587,419.593,349.3375,48,0,0.2990002171081147,1.015164824205225,25.942333333333334,0.5,DIST_C_03,1.2356,3.191956988513794,0.0011778845377513,1.4247035645103536,13.0,4.0,1.0,6.0,0.0,4.0,0.0,5.0,0.0321362595617309,0.1689366821005358,Central,Eatery,False,True,False,False,False,False,True,False,False,False
OUT_00267,152.18645833333332,146.115,266.36,47.503190149965285,0.31213808817286004,216.41100000000003,181.135,48,0,-0.13204678679982876,0.9902517600052801,13.078035714285715,0.5,DIST_NW_01,1.335,0.337725690791808,0.0002459488632165,3.418741182810952,5.0,4.0,1.0,0.0,0.0,1.0,0.0,5.0,1.276295551798215,0.2310509068581377,North-Western,Grocery,False,False,True,False,False,False,False,True,False,False
OUT_00268,185.78729166666668,180.21499999999997,282.34000000000003,48.86708506906427,0.2630270597664987,242.88700000000003,221.2875,48,0,0.13479863221884117,0.9597991769809802,16.145370370370372,0.5,DIST_NW_02,1.2842,3.1084806884600367,0.0006243888472436,2.5372631323192505,9.0,3.0,1.0,1.0,1.0,3.0,0.0,4.0,0.0974703635355668,0.6197176083073928,North-Western,Grocery,False,False,True,False,False,False,False,True,False,False
OUT_00269,100.43958333333335,96.505,204.96,35.444089622733955,0.3528896521315114,142.723,124.575,48,0,0.5137451150673031,1.0352735536827828,9.377205882352941,0.5,DIST_S_01,1.3184,4.372309033941872,0.0009761432102719,7.874733595304269,8.0,2.0,2.0,1.0,0.0,5.0,0.0,3.0,0.3757534214437271,0.1751486315567952,Southern,Kade,False,False,False,True,False,False,False,False,True,False
OUT_00270,103.38020833333333,96.44,211.79000000000002,35.404150284994586,0.34246545693581343,147.246,129.1375,48,0,0.18316489361701976,1.035591538207187,8.282241379310346,0.5,DIST_S_02,1.3121,1.4478515910459826,0.0012289315508854,2.1482391292597525,11.0,1.0,1.0,3.0,0.0,4.0,1.0,4.0,0.8137184671731729,0.5810713967266852,Southern,Kade,False,False,False,True,False,False,False,False,True,False
OUT_00271,738.2989583333333,739.78,1333.17,202.46118142497892,0.2742265570603312,951.421,843.6800000000001,48,0,-0.4554173903604091,1.0220766741429768,64.3212962962963,0.5,DIST_W_01,1.1554,6.348203167876668,0.0036748422024588,2.1352072747477004,12.0,1.0,1.0,1.0,1.0,5.0,0.0,10.0,0.1819868631344617,0.2649986525674453,Western,Grocery,False,False,True,False,False,False,False,False,False,True
OUT_00272,143.75395833333332,131.2,242.04,42.55626362076361,0.29603542131400057,199.54500000000002,174.06,48,0,0.46809650455926827,1.195887993913277,13.567083333333334,0.5,DIST_W_02,1.3353,12.915390704865548,0.0024754036685365,7.061862948011624,13.0,1.0,1.0,0.0,0.0,4.0,0.0,6.0,0.5620870489690782,0.2693989854421736,Western,Pharmacy,False,False,False,False,True,False,False,False,False,True
OUT_00273,156.803125,147.91,273.65,49.59995783956041,0.31631995752355324,231.58300000000006,189.625,48,0,0.2549440946591387,0.9052242719686533,15.183508771929825,0.5,DIST_W_03,1.2764,4.286216308004342,0.0001387922802207,3.88289616119976,9.0,0.0,0.0,2.0,0.0,4.0,0.0,8.0,0.2065038362773681,0.0771483106897899,Western,Kade,False,False,False,True,False,False,False,False,False,True
OUT_00274,286.44395833333334,279.475,487.05,68.55137578704093,0.23931863037330342,369.73000000000013,324.43,48,0,-1.148768454190192,1.290961951706041,24.1325,0.5,DIST_C_01,1.309,1.6766435954014511,0.0002871339177116,2.4986280635405445,7.0,1.0,1.0,2.0,1.0,2.0,0.0,4.0,0.7129231599883029,0.1973046935701143,Central,Kade,False,False,False,True,False,False,True,False,False,False
OUT_00275,79.335,75.66,148.55,25.194982698773366,0.31757714374202267,116.76100000000001,92.71000000000001,48,0,0.25025944420321194,0.9807374085898312,7.484716981132076,0.5,DIST_C_02,1.3043,3.064548781081428,0.0019420391715803,0.7762241939486185,8.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.4154479185320583,0.4255238850593484,Central,Pharmacy,False,False,False,False,True,False,True,False,False,False
OUT_00276,116.42104166666667,116.55000000000001,189.4,32.131908926054635,0.27599743539534527,165.51700000000002,137.865,48,0,0.522932587928788,0.9469295720145583,10.594716981132075,0.5,DIST_C_03,1.2356,1.311173407478918,0.0009509745372435,3.862864882308848,12.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.968887178655334,0.2414740724089928,Central,Grocery,False,False,True,False,False,False,True,False,False,False
OUT_00277,167.45374999999999,164.12,348.64,48.436130115151805,0.28925079381710955,222.66900000000004,197.46500000000003,48,0,0.6495375597047313,1.209965497944977,17.112962962962964,0.5,DIST_NW_01,1.335,11.414819999064324,0.0013347258816066,1.695768072555652,8.0,1.0,1.0,0.0,1.0,5.0,1.0,4.0,1.1247971337815357,0.1408179936878665,North-Western,Eatery,False,True,False,False,False,False,False,True,False,False
OUT_00278,314.16062500000004,302.95,463.67,66.57026837497321,0.2118988284256603,414.5130000000001,352.6725,48,0,0.2222921189752401,1.0533665703059825,26.77956521739131,0.5,DIST_NW_02,1.2842,3.4252149611292317,0.0008391344920277,3.051025413487907,7.0,3.0,1.0,1.0,0.0,6.0,0.0,6.0,0.5231050171866715,0.0861085599149496,North-Western,Grocery,False,False,True,False,False,False,False,True,False,False
OUT_00279,106.81520833333333,98.94,207.94,38.57224374067078,0.36111190852430064,161.663,129.19,48,0,-0.16745712114633238,0.9259282867256141,9.219016393442622,0.5,DIST_S_01,1.3184,1.833403014566804,0.000621622939539,9.16888117044273,9.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.6462039538191645,0.4508035745238151,Southern,Supermarket,False,False,False,False,False,True,False,False,True,False
OUT_00280,497.31187500000004,482.39,729.41,124.60572174725466,0.25055850867678287,671.808,592.1025,48,0,-0.2310437472861576,0.9820115791411632,42.76490196078432,0.5,DIST_S_02,1.3121,3.9169141831233207,0.0008695091621714,2.051498957323304,9.0,2.0,3.0,2.0,0.0,0.0,1.0,4.0,0.3983880424798809,0.4252741445041513,Southern,Grocery,False,False,True,False,False,False,False,False,True,False
OUT_00281,122.15687500000001,116.42500000000001,264.51,39.17997828658452,0.32073494256123136,170.229,139.695,48,0,-0.08019811115936108,0.9528617884489511,10.69516129032258,0.5,DIST_W_01,1.1554,6.10326792322005,0.002697686048253,8.471536996946847,15.0,1.0,2.0,0.0,0.0,4.0,0.0,10.0,0.363903414753752,0.6148729301410637,Western,Grocery,False,False,True,False,False,False,False,False,False,True
OUT_00282,258.32104166666664,240.20999999999998,432.14,74.09297526755306,0.2868251644910965,356.748,323.765,48,0,-1.375947134172823,1.0526504428950292,21.65809523809524,0.5,DIST_W_02,1.3353,5.589449840778229,0.0023399196763561,4.330451746709095,9.0,2.0,2.0,1.0,0.0,4.0,0.0,7.0,0.7833443760704004,0.1171497177796214,Western,Grocery,False,False,True,False,False,False,False,False,False,True
OUT_00283,199.08875,189.67000000000002,361.8,64.54493343746518,0.32420181169184686,292.231,241.8575,48,0,-0.3545907511940998,1.3057840794264362,18.14913043478261,0.5,DIST_W_03,1.2764,4.28527957879046,0.0050444221479116,2.883106751997527,10.0,3.0,1.0,2.0,0.0,5.0,0.0,7.0,1.79183163383806,0.4496559837751105,Western,Grocery,False,False,True,False,False,False,False,False,False,True
OUT_00284,103.501875,96.56,189.11,31.712093515455248,0.3063914882262302,150.649,119.21,48,0,-0.043329895788105435,1.0671968575778314,9.194285714285714,0.5,DIST_C_01,1.309,2.05666681983048,0.0001855003972644,6.030884915639962,10.0,1.0,1.0,0.0,0.0,3.0,0.0,4.0,0.2695100051600358,0.0789640487454933,Central,Kade,False,False,False,True,False,False,True,False,False,False
OUT_00285,365.58270833333336,375.13,559.8000000000001,92.28825622575019,0.2524415245088753,473.99600000000004,430.26750000000004,48,0,0.01746471993052088,1.1876000122733508,31.80875,0.5,DIST_C_02,1.3043,0.7520703774843102,0.0002254852443068,0.3476032723631084,13.0,5.0,1.0,0.0,1.0,1.0,0.0,6.0,0.1887377680189962,0.2024797085956782,Central,Eatery,False,True,False,False,False,False,True,False,False,False
OUT_00286,149.27520833333332,149.745,237.9,42.286767458429985,0.28328057907648757,213.66700000000003,168.56,48,0,0.0764312852800666,0.9944968059781585,14.260727272727273,0.5,DIST_C_03,1.2356,8.254681365545624,0.0009403427541201,5.0025942566221175,13.0,5.0,1.0,0.0,0.0,5.0,0.0,5.0,0.2458686016690598,0.3040507720626174,Central,Grocery,False,False,True,False,False,False,True,False,False,False
OUT_00287,316.60020833333334,311.0,547.72,80.17437361814595,0.2532353785874144,418.033,365.76,48,0,0.5642840859748086,0.9727805064632964,29.744081632653064,0.5,DIST_NW_01,1.335,5.054605820703131,0.0018546839305145,0.296508400379573,7.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.2858167829421364,0.4291184811554731,North-Western,Grocery,False,False,True,False,False,False,False,True,False,False
OUT_00288,426.241875,401.81,814.53,135.43869910612145,0.3177508054695974,596.614,519.2950000000001,48,0,-0.22496580547112952,1.1705381418721903,37.08909090909091,0.5,DIST_NW_02,1.2842,4.20329231335796,0.0021937556603889,4.657475731574903,8.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0382035529412635,0.0856712926404855,North-Western,Kade,False,False,False,True,False,False,False,True,False,False
OUT_00289,150.56333333333333,149.605,258.75,45.08106241707799,0.2994159429060505,214.7860000000001,175.4675,48,0,0.010102040816324214,1.2676047917668938,13.565,0.5,DIST_S_01,1.3184,3.013840042002095,0.0006481820584395,2.527741662375806,6.0,1.0,0.0,1.0,0.0,1.0,2.0,5.0,0.3450178535439632,0.6129403488114324,Southern,Kade,False,False,False,True,False,False,False,False,True,False
OUT_00290,313.96375,307.345,561.39,93.8181059879713,0.29881827436438535,410.6510000000002,368.90250000000003,48,0,0.49523664785062305,1.020431254156909,27.88050847457627,0.5,DIST_S_02,1.3121,1.4247837513217438,9.387616673214382e-06,1.0703480235490703,10.0,3.0,1.0,0.0,0.0,4.0,1.0,3.0,0.3409199230996543,0.2701997532649485,Southern,Kade,False,False,False,True,False,False,False,False,True,False
OUT_00291,129.34,124.3,228.51,36.80914225014608,0.2845921002794656,177.93,149.37,48,0,0.783234910985669,0.9482342678891428,11.779074074074074,0.5,DIST_W_01,1.1554,3.4739909279270043,0.0013410547173169,3.583429629560629,13.0,1.0,0.0,0.0,0.0,6.0,1.0,6.0,0.6658573213798334,0.118168019326587,Western,Kade,False,False,False,True,False,False,False,False,False,True
OUT_00292,203.28,191.67000000000002,356.61,56.87308883859354,0.27977709975695364,274.57200000000006,236.05249999999998,48,0,0.08425097698653436,1.1032362941532494,19.66909090909091,0.5,DIST_W_02,1.3353,1.689110495713396,0.0032861917409212,8.156956375244757,10.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.3380273524353988,0.3449930397641723,Western,Kade,False,False,False,True,False,False,False,False,False,True
OUT_00293,282.33208333333334,259.39,548.97,87.93664718973334,0.3114653005479068,393.037,317.07,48,0,0.19315240990012567,1.2314568310675797,25.2024,0.5,DIST_W_03,1.2764,3.854168557578534,0.0023004162940172,17.225522664791868,15.0,3.0,0.0,0.0,0.0,3.0,0.0,6.0,0.7122064877502827,0.5158014863048007,Western,Convenience,True,False,False,False,False,False,False,False,False,True
OUT_00294,256.6816666666667,249.825,425.5,77.93036832840853,0.30360706839889307,367.94800000000004,308.8175,48,0,0.01471775944419733,1.1757276717365457,22.272413793103446,0.5,DIST_C_01,1.309,1.2480287074381984,0.0019108983779368,0.5295770804262616,13.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,1.052754421485179,0.2095434988361187,Central,Grocery,False,False,True,False,False,False,True,False,False,False
OUT_00295,246.5666666666667,243.61,435.87,79.49443476662532,0.32240544044866287,357.99,293.1425,48,0,-0.131707555362576,1.4522427094104575,22.411785714285713,0.5,DIST_C_02,1.3043,9.862693074851016,0.0029951187928261,1.1321743731823624,3.0,0.0,3.0,1.0,0.0,2.0,0.0,3.0,1.555807201609356,0.256289599820403,Central,Kade,False,False,False,True,False,False,True,False,False,False
OUT_00296,88.25,86.49000000000001,182.89000000000001,33.03922794162605,0.37438218630737735,135.47400000000002,106.6975,48,0,0.21294507164567747,1.0212909012305051,9.731224489795919,0.5,DIST_C_03,1.2356,6.167230005171543,0.0010036757523426,0.7074128979361721,10.0,0.0,1.0,1.0,1.0,4.0,0.0,2.0,0.4380691400931025,0.1079656988083178,Central,Pharmacy,False,False,False,False,True,False,True,False,False,False
OUT_00297,136.6925,136.88,213.0,35.71558307613198,0.2612841456270972,187.822,163.3775,48,0,0.573179548415109,1.5568601237064552,11.995384615384616,0.5,DIST_NW_01,1.335,3.5371145871369447,0.0007503800460131,2.151362115246785,1.0,1.0,1.0,1.0,0.0,5.0,0.0,7.0,0.0217622767654931,0.2710480466439936,North-Western,Grocery,False,False,True,False,False,False,False,True,False,False
OUT_00298,270.166875,262.985,459.57,87.50298132686922,0.323884937140681,391.65600000000006,322.65,48,0,0.625702887537989,1.172946267066856,26.456666666666667,0.5,DIST_NW_02,1.2842,1.5673883470315322,0.0004481770120111,4.743177258781864,5.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,1.7407050074766366,0.2200078057147785,North-Western,Eatery,False,True,False,False,False,False,False,True,False,False
OUT_00299,234.52229166666666,228.42000000000002,426.18,66.38696033971704,0.283073135043703,316.833,276.905,48,0,0.40622069040381775,1.1418080849377326,21.1358,0.5,DIST_S_01,1.3184,1.308397767021704,0.0002236766631847,0.6112544917635,10.0,1.0,2.0,1.0,1.0,2.0,0.0,5.0,0.6118532205246456,0.2236170448062484,Southern,Kade,False,False,False,True,False,False,False,False,True,False
OUT_00300,496.963125,455.80499999999995,927.89,139.9331504403237,0.2815765263073064,643.51,551.5,48,0,0.07979971775943819,1.045311188289258,46.20481481481482,0.5,DIST_S_02,1.3121,2.86563786056492,0.000147629279843,2.4766628484624067,13.0,0.0,0.0,1.0,1.0,4.0,0.0,5.0,0.2047091924250404,0.1725173706345966,Southern,Grocery,False,False,True,False,False,False,False,False,True,False
OUT_00301,148.08270833333333,138.08499999999998,315.91,48.34737484301493,0.3264889965017743,208.025,163.09,48,0,0.5425179114198848,1.600511966088383,13.881363636363636,0.5,DIST_W_01,1.1554,12.684337310601482,0.0011658693239632,9.281509040388706,16.0,3.0,2.0,1.0,1.0,4.0,0.0,7.0,0.1193854699630156,0.0471018827643004,Western,Kade,False,False,False,True,False,False,False,False,False,True
OUT_00302,221.485,216.18,380.3,69.83906155690337,0.31532185726755024,319.1290000000001,262.9275,48,0,0.13380373425965605,1.0188198091539338,20.32,0.5,DIST_W_02,1.3353,1.7385607799859326,0.005377839856548,3.541025827750917,11.0,0.0,1.0,2.0,0.0,4.0,0.0,6.0,0.1161044565552507,0.1818523406867452,Western,Eatery,False,True,False,False,False,False,False,False,False,True
OUT_00303,547.8070833333334,536.8900000000001,957.38,184.5717618262677,0.3369283958563899,817.2320000000001,627.0675,48,0,1.3032023447676835,1.1385850511317452,52.093720930232564,0.5,DIST_W_03,1.2764,10.016881543904184,0.0041255763851248,5.810780948328736,14.0,2.0,0.0,1.0,0.0,6.0,1.0,5.0,0.1377117608844997,0.256015757487291,Western,Grocery,False,False,True,False,False,False,False,False,False,True
OUT_00304,108.07937499999998,104.41,169.12,29.946633839623242,0.2770800056867765,143.401,134.39999999999998,48,0,0.2476872557533641,0.9534937939552541,9.381639344262295,0.5,DIST_C_01,1.309,1.9198011966337023,0.0007150318525225,5.737874366142231,11.0,1.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0233218086724453,0.1611317770535168,Central,Eatery,False,True,False,False,False,False,True,False,False,False
OUT_00305,58.53958333333333,54.385,122.37,19.566017540007635,0.3342356816685172,85.747,69.95,48,0,0.05395462440295162,1.0498911043562733,5.458813559322034,0.5,DIST_C_02,1.3043,2.2271427941324213,0.0053924222984065,0.9466181096341116,8.0,1.0,0.0,2.0,0.0,4.0,1.0,3.0,1.162181196466631,0.132499496496415,Central,Pharmacy,False,False,False,False,True,False,True,False,False,False
OUT_00306,129.76125,130.91,236.07,39.019186094928195,0.30069983215272816,182.67500000000007,149.64999999999998,48,0,-0.8303549717759473,1.5460844897519057,14.28320754716981,0.5,DIST_C_03,1.2356,3.4601917581861983,0.0006270964077974,0.3953478410052852,6.0,3.0,1.0,1.0,0.0,4.0,1.0,5.0,0.3891001284932925,0.1686664597004675,Central,Pharmacy,False,False,False,False,True,False,True,False,False,False
OUT_00307,56.21479166666666,52.94,119.64,18.61991864022074,0.3312281000813826,80.33900000000001,63.8975,48,0,0.2568709292227518,0.9204504444295929,4.3385,0.5,DIST_NW_01,1.335,1.6152275668387677,0.0032131888708656,3.1714972565147352,4.0,2.0,2.0,3.0,0.0,1.0,0.0,7.0,0.6019187612615279,0.2452715352722616,North-Western,Kade,False,False,False,True,False,False,False,True,False,False
OUT_00308,226.10854166666664,215.71499999999997,384.53,66.65244264536726,0.29478073740189575,327.65600000000006,259.98,48,0,-0.0038433564915389875,1.099737594744344,21.203018867924527,0.5,DIST_NW_02,1.2842,2.7536534392917598,0.0037966203279372,3.235520627868488,10.0,3.0,0.0,1.0,0.0,2.0,0.0,7.0,0.8804459345442648,0.2151598450554143,North-Western,Grocery,False,False,True,False,False,False,False,True,False,False
OUT_00309,517.9460416666667,508.67,765.6800000000001,130.94828650775608,0.2528222555507629,681.595,619.8774999999999,48,0,-0.42547926617456194,1.3352305782780878,47.869565217391305,0.5,DIST_S_01,1.3184,1.4962368784845943,0.0017373551646596,1.670204393290757,13.0,3.0,0.0,0.0,0.0,1.0,0.0,7.0,0.784006465073438,0.3551905347512261,Southern,Supermarket,False,False,False,False,False,True,False,False,True,False
OUT_00310,565.0941666666666,564.84,936.72,154.0592084692908,0.2726257278110713,781.2570000000001,649.9350000000001,48,0,0.3090099869735029,1.1367165198754914,51.12065217391305,0.5,DIST_S_02,1.3121,2.0548838137067484,0.0005770763270428,1.4065112315141146,6.0,5.0,1.0,0.0,0.0,2.0,0.0,5.0,1.0711081375127272,0.1294912491496419,Southern,Supermarket,False,False,False,False,False,True,False,False,True,False
